RouteStopMapIID,RouteID,StopName,Longitude,Latitude,geocode_lat,geocode_lon,final_lat,final_lon
119929,40612,EZDAN 28,,,25.161727,51.5538442,25.161727,51.5538442
119932,40612,EZDAN 30,,,25.1493218,51.5623661,25.1493218,51.5623661
119935,40612,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
119941,40613,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
119944,40614,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
119945,40614,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
119946,40614,AZIZIA,,,25.2824393,51.5321665,25.2824393,51.5321665
119948,40614,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
119953,40615,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
119963,40617,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
119965,40618,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
119968,40619,EZDAN 24,,,25.1608591,51.5510759,25.1608591,51.5510759
119969,40619,EZDAN 28,,,25.161727,51.5538442,25.161727,51.5538442
119970,40619,EZDAN 29,,,25.1721247,51.5716001,25.1721247,51.5716001
119971,40619,EZDAN 30,,,25.1493218,51.5623661,25.1493218,51.5623661
119972,40619,EZDAN 31,,,25.161727,51.5538442,25.161727,51.5538442
119973,40619,EZDAN 37,,,25.1499147,51.5545658,25.1499147,51.5545658
119978,40619,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
119980,40619,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
119982,40620,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
119983,40620,AL SAAD,,,25.3545757,51.5140795,25.3545757,51.5140795
119985,40620,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
119986,40620,FAREEJ KHULAIB,,,0.0,0.0,,
119987,40620,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
119988,40620,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120004,40628,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120010,40630,ONAIZA,,,25.3230204,51.5212534,25.3230204,51.5212534
120011,40630,DAFNA,,,25.323485,51.5281062,25.323485,51.5281062
120012,40630,PEARL QATAR,,,25.3739538,51.5183014,25.3739538,51.5183014
120020,40612,YASMIN VILLAGE,,,0.0,0.0,,
120028,40633,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120035,40634,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120044,40636,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120048,40637,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120054,40638,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120055,40638,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120062,40639,WESTBAY,,,25.3261119,51.5173168,25.3261119,51.5173168
120063,40640,AL KHOR,,,25.6837333,51.5031212,25.6837333,51.5031212
120065,40641,MATAR KADEEM,,,0.0,0.0,,
120066,40641,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120071,40642,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120072,40643,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120075,40643,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120076,40644,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120080,40645,EZDAN 23,,,25.1612758,51.5539274,25.1612758,51.5539274
120081,40645,EZDAN 24,,,25.1608591,51.5510759,25.1608591,51.5510759
120082,40645,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120083,40645,EZDAN 21,,,25.161727,51.5538442,25.161727,51.5538442
120085,40645,EZDAN 22,,,25.1627243,51.5514381,25.1627243,51.5514381
120091,40646,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120093,40631,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120100,40647,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120101,40622,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120104,40622,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120117,40628,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120118,40628,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120119,40630,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120126,40612,EZDAN 29,,,25.1721247,51.5716001,25.1721247,51.5716001
120132,40632,EZDAN 09,,,25.1721247,51.5716001,25.1721247,51.5716001
120133,40632,EZDAN 10,,,25.1721247,51.5716001,25.1721247,51.5716001
120134,40632,EZDAN 58,,,25.1721247,51.5716001,25.1721247,51.5716001
120135,40633,AL MUFTAH VILLAGE,,,0.0,0.0,,
120136,40635,UMM GHWAILINA,,,0.0,0.0,,
120145,40638,UM AL SANEEM,,,0.0,0.0,,
120147,40640,THAKHIRA,,,25.6837333,51.5031212,25.6837333,51.5031212
120148,40642,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120150,40644,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120157,40613,UMM GHWALINA,,,0.0,0.0,,
120159,40616,MUNTAZAH,,,25.1779311,51.6104865,25.1779311,51.6104865
120160,40616,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120161,40618,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120162,40619,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120163,40619,AL MUFTAH VILLAGE,,,0.0,0.0,,
120164,40619,EZDAN 03,,,25.161727,51.5538442,25.161727,51.5538442
120165,40619,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
120166,40619,MESHAF CAMPUS,,,0.0,0.0,,
120167,40619,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120168,40619,EZDAN 06,,,25.1721247,51.5716001,25.1721247,51.5716001
120169,40619,EZDAN 07,,,25.1721247,51.5716001,25.1721247,51.5716001
120170,40620,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120171,40620,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120172,40621,AL KHOR - STADIUM SIDE,,,25.6521339,51.4878055,25.6521339,51.4878055
120173,40622,UMM GHWALINA,,,0.0,0.0,,
120174,40623,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120175,40623,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120176,40624,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120177,40624,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120179,40647,AL RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120181,40647,MUAITHER,,,25.2743043,51.4160217,25.2743043,51.4160217
120182,40647,SHABIYATH KHALIFA,,,0.0,0.0,,
120184,40631,EZDAN 06,,,25.1721247,51.5716001,25.1721247,51.5716001
120185,40631,EZDAN 09,,,25.1721247,51.5716001,25.1721247,51.5716001
120186,40631,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120187,40637,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
120188,40620,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120189,40619,WAKRA,,,25.153618,51.5993387,25.153618,51.5993387
120196,40626,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120198,40626,FAREEJ KHULAIB,,,0.0,0.0,,
120201,40627,AL KHOR - LULU SIDE,,,0.0,0.0,,
120203,40628,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120204,40628,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120207,40629,THAKHIRA,,,25.6837333,51.5031212,25.6837333,51.5031212
120208,40639,PEARL QATAR,,,25.3739538,51.5183014,25.3739538,51.5183014
120209,40630,CITY CENTER,,,25.2531766,51.4886978,25.2531766,51.4886978
120213,40630,WEST BAY,,,25.3228997,51.5329934,25.3228997,51.5329934
120215,40622,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120216,40649,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120219,40650,ABUHAMOUR,,,0.0,0.0,,
120221,40650,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120222,40650,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120223,40650,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120225,40618,AL HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120226,40651,WAKRA,,,25.153618,51.5993387,25.153618,51.5993387
120227,40652,MESAIEED,,,24.9953944,51.5493583,24.9953944,51.5493583
120229,40653,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120230,40653,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120231,40653,RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120232,40653,BANI HAJR,,,25.3170873,51.3970003,25.3170873,51.3970003
120233,40653,WAJBAH,,,25.2939019,51.4126401,25.2939019,51.4126401
120235,40654,NEW THUMAMA,,,0.0,0.0,,
120236,40654,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120239,40655,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120240,40655,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120242,40656,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120243,40656,MESSILA,,,25.3017387,51.4824336,25.3017387,51.4824336
120247,40658,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120249,40659,MURRAH,,,25.2365611,51.4359204,25.2365611,51.4359204
120251,40659,SAILIYA,,,25.2045101,51.3606202,25.2045101,51.3606202
120252,40659,MUAITHER,,,25.2743043,51.4160217,25.2743043,51.4160217
120253,40623,AL SAAD,,,25.3545757,51.5140795,25.3545757,51.5140795
120254,40623,AL NASAR,,,0.0,0.0,,
120255,40660,AL KHOR OOREDOO,,,0.0,0.0,,
120256,40660,AL KHOR FISH MARKET,,,25.6859069,51.5158107,25.6859069,51.5158107
120257,40625,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120258,40661,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120259,40661,EZDAN18,,,0.0,0.0,,
120260,40662,MUNTAZAH,,,25.1779311,51.6104865,25.1779311,51.6104865
120262,40663,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120263,40664,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120264,40665,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120265,40665,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120270,40667,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120271,40667,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120272,40667,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120273,40667,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120276,40616,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120277,40648,EZDAN 11,,,25.1721247,51.5716001,25.1721247,51.5716001
120279,40652,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120283,40658,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120289,40654,MESAEMER,,,0.0,0.0,,
120290,40655,UMM GHWALINA,,,0.0,0.0,,
120293,40650,MUMTHAZA,,,0.0,0.0,,
120295,40650,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120296,40623,AL HITMI,,,25.2826404,51.5402757,25.2826404,51.5402757
120297,40668,WAKRAH HOSPITAL SIDE,,,25.1675045,51.5874199,25.1675045,51.5874199
120298,40668,WAKRAH BEHIND RETAIL MART,,,0.0,0.0,,
120299,40669,EZDAN 3,,,25.1721247,51.5716001,25.1721247,51.5716001
120303,40672,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120304,40672,AZIZIYA,,,25.2482362,51.4442638,25.2482362,51.4442638
120305,40672,AL WAAB,,,25.2591268,51.4703557,25.2591268,51.4703557
120306,40673,MADINAT KHALIFA NORTH,,,25.3291018,51.475484,25.3291018,51.475484
120307,40673,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120308,40673,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120311,40670,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
120314,40671,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120316,40648,EZDAN 08,,,25.1721247,51.5716001,25.1721247,51.5716001
120317,40674,EZDAN 07,,,25.1721247,51.5716001,25.1721247,51.5716001
120318,40674,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120319,40674,EZDAN 56,,,25.1721247,51.5716001,25.1721247,51.5716001
120322,40659,BU SIDRA,,,25.7233388,51.0012251,25.7233388,51.0012251
120324,40667,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
120325,40667,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120327,40624,KHARAITIYAT,,,25.3919779,51.4271524,25.3919779,51.4271524
120328,40675,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120329,40675,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120330,40675,MADINAT KHALIFA NORTH,,,25.3291018,51.475484,25.3291018,51.475484
120331,40676,UMM GHWAILINA,,,0.0,0.0,,
120332,40676,RAS ABU ABOOD,,,0.0,0.0,,
120333,40676,BEHIND KEO,,,25.2688373,51.5515128,25.2688373,51.5515128
120336,40666,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120340,40667,FAREEJ KHULAIB,,,0.0,0.0,,
120341,40666,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120343,40677,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120344,40678,EZDAN 37,,,25.1499147,51.5545658,25.1499147,51.5545658
120345,40678,EZDAN 39,,,25.1435425,51.553376,25.1435425,51.553376
120346,40678,EZDAN 40,,,25.1721247,51.5716001,25.1721247,51.5716001
120347,40678,EZDAN 31,,,25.161727,51.5538442,25.161727,51.5538442
120348,40664,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120349,40642,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120350,40678,EZDAN 33,,,25.161727,51.5538442,25.161727,51.5538442
120351,40666,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120352,40666,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120353,40666,EZDAN 22,,,25.1627243,51.5514381,25.1627243,51.5514381
120356,40678,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120357,40614,MESAIMER,,,0.0,0.0,,
120358,40614,MURRAH,,,25.2365611,51.4359204,25.2365611,51.4359204
120359,40679,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120361,40680,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120362,40680,BARWA VILLAGE,,,25.2116243,51.5777549,25.2116243,51.5777549
120363,40680,SOUQ AL HARAJ BARWA,,,0.0,0.0,,
120364,40681,MATAR QADEEM,,,25.2633726,51.5582031,25.2633726,51.5582031
120365,40681,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120366,40681,UQBA BIN NAFFI,,,0.0,0.0,,
120368,40682,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120369,40682,FAREEJ KULAIB,,,0.0,0.0,,
120370,40682,NEW FEREEJ AL HITMI,,,0.0,0.0,,
120372,40666,EZDAN 10,,,25.1721247,51.5716001,25.1721247,51.5716001
120373,40666,EZDAN 03,,,25.161727,51.5538442,25.161727,51.5538442
120374,40667,BIN MEHMOUD,,,0.0,0.0,,
120376,40666,AL MUFTAH VILLAGE,,,0.0,0.0,,
120378,40629,OLD TOYOTA,,,0.0,0.0,,
120379,40629,BEHIND ANSAR GALLERY,,,25.2442826,51.568161,25.2442826,51.568161
120380,40629,BEHIND SAFARI,,,25.2780859,51.5412728,25.2780859,51.5412728
120382,40621,BEHIND KABAYAN,,,25.2886134,51.5377261,25.2886134,51.5377261
120383,40621,BEHIND POLICE STATION,,,25.276414,51.5406083,25.276414,51.5406083
120384,40621,AL KHOR - OLD STADIUM,,,0.0,0.0,,
120386,40617,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120387,40617,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120388,40617,RAS BU ABOUD,,,25.2839477,51.5573338,25.2839477,51.5573338
120389,40617,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120390,40628,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120391,40683,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120392,40683,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120393,40617,MUSHERIEB,,,0.0,0.0,,
120394,40648,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120396,40665,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120398,40679,MESAIMER,,,0.0,0.0,,
120399,40679,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120400,40617,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120402,40660,BEHIND AL FARDAN,,,25.3037486,51.4820599,25.3037486,51.4820599
120403,40660,CORNICHE BEHIND LULU,,,0.0,0.0,,
120404,40671,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120405,40666,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120406,40631,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120407,40684,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120408,40684,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120409,40684,RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120410,40671,EZDAN 06,,,25.1721247,51.5716001,25.1721247,51.5716001
120411,40657,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120412,40657,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120413,40648,UMM BESHER,,,25.1882835,51.5656656,25.1882835,51.5656656
120415,40665,NUAIJA TEYSEEY SIDE,,,0.0,0.0,,
120416,40616,NUAIJA LULU SIDE,,,0.0,0.0,,
120417,40613,THUMAMA  BEHIND ANSAR GALLERY,,,0.0,0.0,,
120418,40616,HILAL AL MEERA SIDE,,,0.0,0.0,,
120419,40613,HILAL CBQ SIDE,,,0.0,0.0,,
120421,40667,AL RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120423,40667,SHABIYATH KHALIFA,,,0.0,0.0,,
120424,40666,EZDAN 30,,,25.1493218,51.5623661,25.1493218,51.5623661
120425,40666,EZDAN 56,,,25.1721247,51.5716001,25.1721247,51.5716001
120426,40670,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120427,40631,WUKAIR ( T A ),,,25.1759556,51.5673439,25.1759556,51.5673439
120428,40631,EZDAN 57,,,25.1721247,51.5716001,25.1721247,51.5716001
120429,40631,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120430,40615,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120431,40685,EZDAN OASIS BLOCK A,,,0.0,0.0,,
120432,40685,EZDAN OASIS BLOCK C,,,0.0,0.0,,
120433,40643,EZDAN OASIS BLOCK B,,,0.0,0.0,,
120434,40685,EZDAN OASIS BLOCK D,,,0.0,0.0,,
120435,40632,EZDAN 55,,,25.1721247,51.5716001,25.1721247,51.5716001
120436,40680,BARWA MADINATNA,,,25.2025843,51.551586,25.2025843,51.551586
120437,40670,EZDAN 56,,,25.1721247,51.5716001,25.1721247,51.5716001
120438,40672,HALOUL,,,25.1722425,51.5695243,25.1722425,51.5695243
120439,40654,BARWA MADINATNA,,,25.2025843,51.551586,25.2025843,51.551586
120443,40666,EZDAN 55,,,25.1721247,51.5716001,25.1721247,51.5716001
120444,40687,EZDAN 28,,,25.161727,51.5538442,25.161727,51.5538442
120445,40687,EZDAN 30,,,25.1493218,51.5623661,25.1493218,51.5623661
120446,40687,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120447,40687,YASMIN VILLAGE,,,0.0,0.0,,
120449,40688,EZDAN 09,,,25.1721247,51.5716001,25.1721247,51.5716001
120453,40689,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120454,40689,AL MUFTAH VILLAGE,,,0.0,0.0,,
120455,40690,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120456,40691,UMM GHWAILINA,,,0.0,0.0,,
120457,40692,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120458,40693,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120459,40693,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
120460,40694,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120461,40694,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120462,40694,UM AL SANEEM,,,0.0,0.0,,
120465,40696,AL KHOR,,,25.6837333,51.5031212,25.6837333,51.5031212
120466,40696,THAKHIRA,,,25.6837333,51.5031212,25.6837333,51.5031212
120467,40697,MATAR KADEEM,,,0.0,0.0,,
120468,40697,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120469,40698,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120470,40698,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120471,40698,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120472,40699,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120474,40699,EZDAN OASIS BLOCK B,,,0.0,0.0,,
120475,40700,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120476,40700,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120477,40701,EZDAN 23,,,25.1612758,51.5539274,25.1612758,51.5539274
120478,40701,EZDAN 24,,,25.1608591,51.5510759,25.1608591,51.5510759
120479,40701,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120480,40701,EZDAN 21,,,25.161727,51.5538442,25.161727,51.5538442
120481,40701,EZDAN 22,,,25.1627243,51.5514381,25.1627243,51.5514381
120482,40702,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120483,40703,EZDAN 11,,,25.1721247,51.5716001,25.1721247,51.5716001
120485,40703,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120486,40703,UMM BESHER,,,25.1882835,51.5656656,25.1882835,51.5656656
120487,40704,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120488,40705,WAKRA,,,25.153618,51.5993387,25.153618,51.5993387
120489,40706,MESAIEED,,,24.9953944,51.5493583,24.9953944,51.5493583
120490,40706,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120491,40707,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120492,40707,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120493,40707,RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120494,40707,BANI HAJR,,,25.3170873,51.3970003,25.3170873,51.3970003
120495,40707,WAJBAH,,,25.2939019,51.4126401,25.2939019,51.4126401
120496,40708,NEW THUMAMA,,,0.0,0.0,,
120497,40708,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120498,40708,MESAEMER,,,0.0,0.0,,
120501,40709,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120503,40710,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120504,40710,MESSILA,,,25.3017387,51.4824336,25.3017387,51.4824336
120506,40711,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120507,40712,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120508,40712,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120509,40713,MURRAH,,,25.2365611,51.4359204,25.2365611,51.4359204
120510,40713,SAILIYA,,,25.2045101,51.3606202,25.2045101,51.3606202
120511,40713,MUAITHER,,,25.2743043,51.4160217,25.2743043,51.4160217
120512,40713,BU SIDRA,,,25.7233388,51.0012251,25.7233388,51.0012251
120513,40714,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120514,40714,EZDAN18,,,0.0,0.0,,
120515,40715,MUNTAZAH,,,25.1779311,51.6104865,25.1779311,51.6104865
120516,40716,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120517,40717,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
120518,40717,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120519,40718,WAKRAH HOSPITAL SIDE,,,25.1675045,51.5874199,25.1675045,51.5874199
120520,40718,WAKRAH BEHIND RETAIL MART,,,0.0,0.0,,
120521,40719,EZDAN 3,,,25.1721247,51.5716001,25.1721247,51.5716001
120522,40720,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
120523,40720,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120524,40720,EZDAN 56,,,25.1721247,51.5716001,25.1721247,51.5716001
120526,40721,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120527,40721,EZDAN 06,,,25.1721247,51.5716001,25.1721247,51.5716001
120528,40722,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120529,40722,AZIZIYA,,,25.2482362,51.4442638,25.2482362,51.4442638
120530,40722,AL WAAB,,,25.2591268,51.4703557,25.2591268,51.4703557
120531,40722,HALOUL,,,25.1722425,51.5695243,25.1722425,51.5695243
120532,40723,MADINAT KHALIFA NORTH,,,25.3291018,51.475484,25.3291018,51.475484
120534,40723,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120535,40724,EZDAN 07,,,25.1721247,51.5716001,25.1721247,51.5716001
120536,40724,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120539,40725,RAS ABU ABOOD,,,0.0,0.0,,
120541,40726,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120548,40728,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120552,40729,MATAR QADEEM,,,25.2633726,51.5582031,25.2633726,51.5582031
120553,40729,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120555,40730,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120557,40730,NEW FEREEJ AL HITMI,,,0.0,0.0,,
120558,40731,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120559,40731,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120560,40732,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120561,40732,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120563,40733,EZDAN OASIS BLOCK A,,,0.0,0.0,,
120564,40733,EZDAN OASIS BLOCK C,,,0.0,0.0,,
120565,40733,EZDAN OASIS BLOCK D,,,0.0,0.0,,
120566,40734,EZDAN 10,,,25.1721247,51.5716001,25.1721247,51.5716001
120567,40734,EZDAN 08,,,25.1721247,51.5716001,25.1721247,51.5716001
120568,40735,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120569,40736,WAKRA BEACH SIDE,,,25.1446862,51.6176864,25.1446862,51.6176864
120570,40736,WAKRA QNB SIDE,,,0.0,0.0,,
120571,40737,AL KHOR - STADIUM SIDE,,,25.6521339,51.4878055,25.6521339,51.4878055
